Date,Open,High,Low,Close,Adj Close,Volume
2019-07-03,71.900002,72.279999,71.779999,71.970001,70.375175,1338800
2019-07-05,71.730003,72.139999,71.269997,71.889999,70.296944,1422900
2019-07-08,72.129997,73.150002,71.510002,72.000000,70.404503,2527500
2019-07-09,71.669998,72.320000,71.500000,71.860001,70.267609,3624500
2019-07-10,72.050003,72.230003,71.309998,71.930000,70.336060,2687600
2019-07-11,71.970001,73.760002,71.709999,73.750000,72.115723,2415700
2019-07-12,73.949997,75.220001,73.949997,74.769997,73.113121,2262600
2019-07-15,74.750000,75.639999,74.430000,75.500000,73.826942,2030900
2019-07-16,75.290001,75.470001,74.199997,74.779999,73.122902,2301900
2019-07-17,74.720001,75.010002,74.050003,74.230003,72.585091,1671900
2019-07-18,73.940002,74.419998,73.419998,73.839996,72.203720,1665800
2019-07-19,74.050003,75.070000,73.980003,74.709999,73.054451,1787800
2019-07-22,74.989998,75.919998,74.730003,75.699997,74.022507,2947800
2019-07-23,75.839996,76.800003,75.510002,76.510002,74.814568,1954400
2019-07-24,76.480003,78.129997,76.410004,77.860001,76.134644,1772300
2019-07-25,76.800003,78.529999,76.800003,77.070000,75.362152,1873300
2019-07-26,77.669998,78.080002,76.209999,77.750000,76.027084,1662500
2019-07-29,77.730003,77.870003,77.050003,77.599998,75.880409,1199600
2019-07-30,77.339996,77.860001,76.730003,77.000000,75.293709,2016400
2019-07-31,76.830002,77.620003,75.559998,76.529999,74.834114,1848100
2019-08-01,76.709999,77.230003,67.870003,68.269997,66.757156,7551400
2019-08-02,68.260002,68.970001,67.019997,68.529999,67.011406,3954400
2019-08-05,66.800003,66.800003,64.860001,66.139999,64.674362,3758600
2019-08-06,66.550003,67.870003,65.879997,67.699997,66.199791,2590600
2019-08-07,67.019997,67.970001,65.760002,67.709999,66.209564,2670600
2019-08-08,68.489998,69.150002,68.059998,68.910004,67.382980,1819600
2019-08-09,68.849998,69.129997,67.080002,67.360001,65.867325,1628500
2019-08-12,66.730003,67.110001,66.400002,66.959999,65.476189,1116500
2019-08-13,66.739998,74.489998,65.849998,71.290001,69.710236,5658400
2019-08-14,68.500000,68.650002,66.389999,66.970001,65.485962,3271700
2019-08-15,67.660004,67.660004,62.959999,63.930000,62.513329,3727400
2019-08-16,64.580002,65.910004,64.519997,65.480003,64.028984,1897300
2019-08-19,66.559998,67.220001,65.919998,66.260002,64.791702,1431000
2019-08-20,66.000000,67.250000,65.720001,66.040001,64.576576,1299100
2019-08-21,67.709999,68.610001,67.459999,67.860001,66.356255,1793100
2019-08-22,68.000000,69.500000,67.529999,68.800003,67.275421,2433100
2019-08-23,68.010002,68.209999,65.239998,66.209999,64.742805,4726800
2019-08-26,67.190002,67.750000,65.930000,67.650002,66.150902,2685500
2019-08-27,68.650002,69.129997,67.639999,67.820000,66.317123,3432200
2019-08-28,67.620003,69.480003,67.540001,69.000000,67.470978,3405100
2019-08-29,65.279999,65.889999,62.040001,63.490002,62.083084,13762500
2019-08-30,62.889999,64.389999,62.880001,63.650002,62.239540,4712800
2019-09-03,63.029999,64.839996,62.480000,63.209999,61.809284,4072500
2019-09-04,63.700001,64.470001,63.509998,63.930000,62.513329,2731900
2019-09-05,65.050003,66.199997,64.639999,65.760002,64.302788,2745100
2019-09-06,66.050003,67.000000,66.040001,66.349998,64.879707,2626200
2019-09-09,67.019997,69.300003,67.010002,69.220001,67.686104,2620400
2019-09-10,68.839996,69.900002,68.260002,69.019997,67.490532,3092600
2019-09-11,68.750000,69.489998,67.449997,67.839996,66.336685,2451600
2019-09-12,67.879997,69.279999,66.809998,67.860001,66.356255,2720100
2019-09-13,68.349998,68.849998,67.180000,67.540001,66.043343,2579700
2019-09-16,67.279999,69.019997,66.919998,68.910004,67.382980,2335900
2019-09-17,68.680000,68.870003,67.570000,68.419998,66.903831,2514800
2019-09-18,67.860001,68.580002,66.470001,67.150002,66.145355,1710100
2019-09-19,67.599998,68.000000,67.430000,67.589996,66.578766,1377800
2019-09-20,68.000000,68.370003,66.510002,66.769997,65.771042,2265800
2019-09-23,66.599998,67.809998,66.349998,67.410004,66.401466,1550500
2019-09-24,67.669998,68.610001,66.800003,67.709999,66.696976,2175900
2019-09-25,68.180000,68.220001,66.669998,67.430000,66.421165,2206500
2019-09-26,67.459999,67.680000,66.250000,66.959999,65.958199,1806800
2019-09-27,67.220001,68.529999,67.220001,68.269997,67.248596,1789200
2019-09-30,68.480003,69.309998,68.349998,68.989998,67.957825,1849100
2019-10-01,69.199997,69.930000,67.800003,68.010002,66.992493,2319500
2019-10-02,67.190002,67.459999,64.379997,65.019997,64.047226,2439400
2019-10-03,64.699997,65.690002,63.520000,65.660004,64.677650,2098200
2019-10-04,65.820000,66.930000,65.820000,66.889999,65.889244,1630000
2019-10-07,66.650002,67.589996,66.570000,66.820000,65.820290,1718600
2019-10-08,66.029999,66.339996,64.889999,65.279999,64.303337,1659400
2019-10-09,65.889999,66.279999,65.489998,65.699997,64.717049,1693500
2019-10-10,65.839996,67.160004,65.839996,66.730003,65.731644,1830600
2019-10-11,67.839996,70.180000,67.839996,69.529999,68.489754,2683200
2019-10-14,68.959999,68.959999,68.050003,68.720001,67.691872,1322900
2019-10-15,68.779999,69.050003,67.940002,67.940002,66.923546,1998700
2019-10-16,67.730003,69.040001,67.500000,68.410004,67.386505,2191100
2019-10-17,68.900002,70.089996,68.669998,69.879997,68.834511,1801800
2019-10-18,69.480003,70.959999,69.239998,70.519997,69.464935,2305800
2019-10-21,71.129997,72.080002,71.059998,71.470001,70.400726,1529700
2019-10-22,71.699997,72.760002,71.290001,72.400002,71.316811,1506600
2019-10-23,72.400002,72.750000,71.849998,72.070000,70.991753,1702400
2019-10-24,72.610001,72.959999,70.800003,72.120003,71.041000,1578400
2019-10-25,71.849998,73.940002,71.480003,73.150002,72.055595,1440700
2019-10-28,74.290001,75.400002,74.040001,74.370003,73.257339,1980900
2019-10-29,74.129997,74.760002,73.809998,73.900002,72.794373,2100300
2019-10-30,73.830002,73.919998,71.199997,72.699997,71.612320,1834900
2019-10-31,72.320000,72.699997,71.120003,71.830002,70.755341,1949300
2019-11-01,72.400002,73.500000,72.120003,72.919998,71.829033,2353600
2019-11-04,73.650002,74.949997,73.599998,74.809998,73.690758,1484500
2019-11-05,75.000000,76.000000,74.550003,74.839996,73.720306,2867600
2019-11-06,74.970001,75.279999,73.610001,75.050003,73.927162,2501300
2019-11-07,75.970001,76.889999,75.800003,76.010002,74.872803,1818500
2019-11-08,75.680000,76.860001,75.410004,76.849998,75.700233,1984200
2019-11-11,76.500000,76.949997,75.650002,76.250000,75.109215,2602300
2019-11-12,76.190002,76.190002,74.980003,75.190002,74.065071,2184200
2019-11-13,74.730003,75.419998,74.190002,75.019997,73.897606,1591200
2019-11-14,74.919998,75.989998,74.870003,75.599998,74.468933,1803100
2019-11-15,75.930000,77.110001,75.910004,77.089996,75.936638,2206700
2019-11-18,76.660004,77.690002,76.300003,77.290001,76.133652,2561900
2019-11-19,76.419998,76.610001,74.800003,75.360001,74.232529,2322800
2019-11-20,74.919998,75.339996,73.800003,74.150002,73.040634,2188500
2019-11-21,74.320000,74.500000,72.029999,72.209999,71.129646,3390300
2019-11-22,72.290001,72.800003,71.889999,72.639999,71.553223,2405200
2019-11-25,73.250000,74.489998,72.139999,74.250000,73.139137,4212800
2019-11-26,77.199997,83.629997,77.040001,81.570000,80.349617,13915500
2019-11-27,82.290001,82.480003,80.110001,80.739998,79.532028,6039500
2019-11-29,80.269997,81.440002,79.510002,80.639999,79.433533,2962500
2019-12-02,81.000000,81.000000,78.360001,79.199997,78.015076,4329800
2019-12-03,77.500000,78.180000,77.050003,78.110001,76.941383,4215500
2019-12-04,78.650002,79.599998,78.300003,79.180000,77.995377,3112700
2019-12-05,78.910004,80.370003,78.889999,80.320000,79.118317,3006400
2019-12-06,81.230003,82.489998,81.220001,82.050003,80.822441,3699000
2019-12-09,81.730003,83.650002,81.470001,82.570000,81.334656,2790500
2019-12-10,82.550003,83.370003,82.290001,82.879997,81.640015,2102500
2019-12-11,82.580002,84.059998,82.019997,83.830002,82.575806,2319700
2019-12-12,83.910004,85.550003,83.500000,85.349998,84.073059,2904900
2019-12-13,85.500000,85.610001,83.959999,84.790001,83.521446,2645500
2019-12-16,85.080002,86.860001,85.010002,85.790001,85.007767,3643200
2019-12-17,85.750000,86.480003,84.550003,86.360001,85.572571,1967000
2019-12-18,86.680000,87.760002,86.510002,87.010002,86.216644,3172700
2019-12-19,87.620003,88.839996,87.050003,88.639999,87.831779,3244900
2019-12-20,89.209999,89.500000,87.550003,87.730003,86.930077,3650200
2019-12-23,88.169998,88.320000,87.250000,87.639999,86.840897,1822200
2019-12-24,88.010002,88.510002,87.430000,87.930000,87.128250,741800
2019-12-26,87.989998,88.199997,87.320000,87.849998,87.048981,1342700
2019-12-27,88.000000,88.129997,86.949997,87.010002,86.216644,1309600
2019-12-30,87.089996,87.959999,86.510002,87.570000,86.771538,1520500
2019-12-31,87.250000,88.180000,86.949997,87.800003,86.999443,1735200
2020-01-02,88.389999,88.440002,86.959999,87.309998,86.513901,2447500
2020-01-03,86.070000,87.639999,85.910004,87.180000,86.385094,1713600
2020-01-06,86.470001,87.919998,86.250000,87.910004,87.108437,2270100
2020-01-07,87.790001,89.209999,87.459999,88.410004,87.603882,2040900
2020-01-08,88.209999,89.370003,87.860001,88.650002,87.841690,2047000
2020-01-09,89.430000,89.489998,88.430000,89.370003,88.555122,2225700
2020-01-10,89.580002,90.739998,89.339996,90.650002,89.823456,2452200
2020-01-13,90.639999,91.279999,90.360001,91.260002,90.427895,2138000
2020-01-14,90.980003,91.830002,90.260002,90.470001,89.645096,1994300
2020-01-15,87.599998,89.870003,87.290001,88.919998,88.109222,3783400
2020-01-16,89.529999,89.809998,88.550003,88.949997,88.138947,2007000
2020-01-17,89.449997,90.330002,88.349998,89.940002,89.119926,3406600
2020-01-21,89.449997,91.699997,89.410004,90.239998,89.417191,3611200
2020-01-22,90.930000,91.169998,88.959999,89.269997,88.456032,2003300
2020-01-23,88.860001,90.309998,88.360001,89.820000,89.001022,1620000
2020-01-24,90.269997,90.269997,88.769997,89.440002,88.624489,1209600
2020-01-27,87.790001,88.830002,87.349998,87.800003,86.999443,1718300
2020-01-28,88.400002,89.300003,87.820000,88.889999,88.079498,1458100
2020-01-29,89.379997,90.099998,88.099998,88.120003,87.316521,2623500
2020-01-30,87.050003,87.589996,85.910004,87.099998,86.305817,2048900
2020-01-31,86.690002,86.959999,84.529999,84.690002,83.917801,2841700
2020-02-03,85.389999,86.370003,84.910004,85.260002,84.482597,2170400
2020-02-04,86.529999,87.239998,86.440002,86.690002,85.899559,1795600
2020-02-05,87.680000,89.879997,87.360001,89.500000,88.683937,2315800
2020-02-06,90.029999,90.580002,88.540001,88.639999,87.831779,2018200
2020-02-07,88.250000,88.769997,86.480003,87.019997,86.226547,1987100
2020-02-10,86.889999,88.730003,86.870003,88.699997,87.891228,2311500
2020-02-11,89.379997,90.070000,88.720001,89.889999,89.070381,1799500
2020-02-12,90.279999,91.199997,90.010002,90.930000,90.100899,1578000
2020-02-13,90.480003,91.309998,90.199997,90.400002,89.575729,1725400
2020-02-14,91.000000,91.150002,89.860001,90.209999,89.387459,1221200
2020-02-18,89.510002,90.760002,89.199997,90.160004,89.337921,1544500
2020-02-19,90.529999,91.230003,90.199997,90.940002,90.110809,1422900
2020-02-20,91.080002,91.989998,90.570000,91.930000,91.091782,2212200
2020-02-21,91.339996,91.620003,89.620003,90.260002,89.437012,1877800
2020-02-24,86.169998,88.000000,85.050003,85.500000,84.720406,2880900
2020-02-25,86.650002,86.760002,81.669998,81.889999,81.143326,2900900
2020-02-26,82.830002,84.830002,82.150002,82.180000,81.430679,3465900
2020-02-27,79.500000,82.470001,78.000000,78.309998,77.595963,5770800
2020-02-28,76.059998,77.980003,73.339996,75.650002,74.960220,4757200
2020-03-02,76.250000,79.620003,74.309998,79.610001,78.884117,3898300
2020-03-03,79.199997,81.430000,75.820000,76.550003,75.852020,2731400
2020-03-04,78.500000,80.480003,77.089996,80.410004,79.676826,3110300
2020-03-05,77.830002,79.370003,77.010002,77.870003,77.159981,2771400
2020-03-06,75.349998,76.690002,72.059998,73.820000,73.146904,3047400
2020-03-09,67.739998,69.730003,66.059998,66.870003,66.260284,3959200
2020-03-10,69.389999,70.610001,66.419998,70.120003,69.480644,2767700
2020-03-11,67.839996,68.040001,63.840000,65.370003,64.773956,3652400
2020-03-12,59.990002,60.240002,55.200001,55.400002,54.894863,3948400
2020-03-13,59.000000,61.480000,54.389999,61.060001,60.503254,4209700
2020-03-16,54.000000,57.389999,49.009998,57.299999,56.777538,5346600
2020-03-17,58.320000,61.230000,55.320000,60.320000,59.770000,7026600
2020-03-18,55.200001,57.950001,49.900002,54.000000,54.000000,5066800
2020-03-19,52.509998,59.209999,48.110001,54.750000,54.750000,4186700
2020-03-20,55.610001,58.000000,51.590000,51.650002,51.650002,3851900
2020-03-23,50.480000,53.000000,49.009998,50.689999,50.689999,4753100
2020-03-24,54.160000,60.860001,53.270000,59.200001,59.200001,3909400
2020-03-25,59.759998,64.980003,56.529999,60.560001,60.560001,3706300
2020-03-26,61.750000,64.360001,60.509998,62.880001,62.880001,2567500
2020-03-27,60.490002,64.779999,59.650002,62.470001,62.470001,2589100
2020-03-30,61.779999,62.230000,58.410000,59.750000,59.750000,4584200
2020-03-31,59.730000,60.730000,56.400002,57.000000,57.000000,4804200
2020-04-01,54.700001,56.240002,53.020000,53.900002,53.900002,3620800
2020-04-02,53.130001,55.060001,51.709999,52.759998,52.759998,3455400
2020-04-03,52.349998,54.180000,51.810001,53.480000,53.480000,2390200
2020-04-06,56.950001,60.689999,55.900002,60.150002,60.150002,2634200
2020-04-07,64.699997,65.309998,61.610001,61.750000,61.750000,2623600
2020-04-08,63.130001,65.339996,62.540001,64.449997,64.449997,3348600
2020-04-09,65.940002,68.089996,64.750000,65.989998,65.989998,2729200
2020-04-13,65.599998,68.730003,64.720001,68.339996,68.339996,3104900
2020-04-14,69.489998,70.000000,68.029999,69.849998,69.849998,2723000
2020-04-15,66.720001,67.919998,64.300003,64.760002,64.760002,2800300
2020-04-16,64.580002,65.730003,63.590000,64.980003,64.980003,1697500
2020-04-17,67.349998,70.989998,67.250000,70.400002,70.400002,3422100
2020-04-20,69.360001,71.610001,68.660004,69.790001,69.790001,2290000
2020-04-21,68.050003,69.059998,67.050003,67.800003,67.800003,1913400
2020-04-22,69.400002,69.900002,67.930000,68.980003,68.980003,1255300
2020-04-23,68.739998,70.580002,68.089996,69.599998,69.599998,1679000
2020-04-24,70.389999,72.300003,69.730003,71.879997,71.879997,1589600
2020-04-27,72.230003,75.180000,72.209999,74.570000,74.570000,2434400
2020-04-28,76.949997,79.180000,76.699997,77.589996,77.589996,3080800
2020-04-29,79.230003,80.889999,78.790001,80.050003,80.050003,2673500
2020-04-30,78.940002,78.989998,75.800003,76.730003,76.730003,3898300
2020-05-01,74.839996,75.629997,71.839996,72.260002,72.260002,2507300
2020-05-04,71.099998,74.580002,70.709999,74.360001,74.360001,2615100
2020-05-05,76.180000,77.040001,74.639999,74.750000,74.750000,2021900
2020-05-06,75.239998,76.209999,73.739998,73.989998,73.989998,1914800
2020-05-07,75.339996,77.089996,75.199997,76.250000,76.250000,1732100
2020-05-08,76.750000,78.870003,76.730003,78.629997,78.629997,1440000
2020-05-11,77.779999,79.309998,77.050003,78.019997,78.019997,1666700
2020-05-12,78.900002,79.589996,76.970001,77.050003,77.050003,1526900
2020-05-13,76.370003,77.389999,74.180000,75.029999,75.029999,1767400
